artifact_id,artifact_path,artifact_type,source_notebook_or_script,exp_id,has_oof,has_test_pred,has_submission,has_runtime,provenance_status,notes
a0354,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/submission_protossm.csv,submission_or_test_prediction_csv,,v87-attributed-nina-eos5-v38plus-v2,False,True,True,False,linked_to_exp,
a0355,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/submission_sed.csv,submission_or_test_prediction_csv,,v87-attributed-nina-eos5-v38plus-v2,False,True,True,False,linked_to_exp,
a0356,birdclef-2026/outputs/v87-attributed-nina-eos5-v38plus-v2/v17_logs.json,runtime_or_lineage_json,,v87-attributed-nina-eos5-v38plus-v2,False,False,False,True,linked_to_exp,
a0357,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/bc26-v88-attributed-zeyad-eos-parity-t3.log,runtime_log,,v88-attributed-zeyad-eos-parity-t3-v1,False,False,False,True,linked_to_exp,
a0358,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/cache/perch_arrays.npz,oof_or_feature_cache_npz,,v88-attributed-zeyad-eos-parity-t3-v1,True,False,False,False,linked_to_exp,
a0359,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/cache/perch_meta.parquet,oof_or_feature_cache_parquet,,v88-attributed-zeyad-eos-parity-t3-v1,True,False,False,False,linked_to_exp,
a0360,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/subm_50.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0361,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/subm_51.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0362,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/subm_52.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0363,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/subm_53.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0364,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/submission.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0365,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/submission_birdnet.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0366,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/submission_protossm.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0367,birdclef-2026/outputs/v88-attributed-zeyad-eos-parity-t3-v1/submission_sed.csv,submission_or_test_prediction_csv,,v88-attributed-zeyad-eos-parity-t3-v1,False,True,True,False,linked_to_exp,
a0368,birdclef-2026/outputs/v89-attributed-alexycactus-perch-cnn-v1/bc26-v89-attributed-alexycactus-perch-cnn.log,runtime_log,,v89-attributed-alexycactus-perch-cnn-v1,False,False,False,True,linked_to_exp,
a0369,birdclef-2026/outputs/v89-attributed-alexycactus-perch-cnn-v1/diagnostics_nb21.json,runtime_or_lineage_json,,v89-attributed-alexycactus-perch-cnn-v1,False,False,False,True,linked_to_exp,
a0370,birdclef-2026/outputs/v89-attributed-alexycactus-perch-cnn-v1/diagnostics_staging_no_test.json,runtime_or_lineage_json,,v89-attributed-alexycactus-perch-cnn-v1,False,False,False,True,linked_to_exp,
a0371,birdclef-2026/outputs/v89-attributed-alexycactus-perch-cnn-v1/per_class_auc_nb21.csv,csv,,v89-attributed-alexycactus-perch-cnn-v1,False,False,False,False,linked_to_exp,
a0372,birdclef-2026/outputs/v89-attributed-alexycactus-perch-cnn-v1/submission.csv,submission_or_test_prediction_csv,,v89-attributed-alexycactus-perch-cnn-v1,False,True,True,False,linked_to_exp,
a0373,birdclef-2026/outputs/v89-attributed-alexycactus-perch-cnn-v1/submission_no_postproc.csv,submission_or_test_prediction_csv,,v89-attributed-alexycactus-perch-cnn-v1,False,True,True,False,linked_to_exp,
a0374,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/bc26-v90-attributed-youssef-e1-rare-tail-birdnet.log,runtime_log,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,False,False,False,True,linked_to_exp,
a0375,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/cache/perch_arrays.npz,oof_or_feature_cache_npz,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,True,False,False,False,linked_to_exp,
a0376,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/cache/perch_meta.parquet,oof_or_feature_cache_parquet,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,True,False,False,False,linked_to_exp,
a0377,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/submission.csv,submission_or_test_prediction_csv,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,False,True,True,False,linked_to_exp,
a0378,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/submission_birdnet.csv,submission_or_test_prediction_csv,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,False,True,True,False,linked_to_exp,
a0379,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/submission_protossm.csv,submission_or_test_prediction_csv,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,False,True,True,False,linked_to_exp,
a0380,birdclef-2026/outputs/v90-attributed-youssef-e1-rare-tail-birdnet-v1/submission_sed.csv,submission_or_test_prediction_csv,,v90-attributed-youssef-e1-rare-tail-birdnet-v1,False,True,True,False,linked_to_exp,
a0381,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/bc26-v91-attributed-youssef-e1-rare-tail-nobirdnet.log,runtime_log,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,False,False,False,True,linked_to_exp,
a0382,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/cache/perch_arrays.npz,oof_or_feature_cache_npz,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,True,False,False,False,linked_to_exp,
a0383,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/cache/perch_meta.parquet,oof_or_feature_cache_parquet,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,True,False,False,False,linked_to_exp,
a0384,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/submission.csv,submission_or_test_prediction_csv,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0385,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/submission_birdnet.csv,submission_or_test_prediction_csv,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0386,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/submission_protossm.csv,submission_or_test_prediction_csv,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0387,birdclef-2026/outputs/v91-attributed-youssef-e1-rare-tail-nobirdnet-v1/submission_sed.csv,submission_or_test_prediction_csv,,v91-attributed-youssef-e1-rare-tail-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0388,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v1/bc26-v92-attributed-mtoshi-vis-nobirdnet.log,runtime_log,,v92-attributed-mtoshi-vis-nobirdnet-v1,False,False,False,True,linked_to_exp,
a0389,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/bc26-v92-attributed-mtoshi-vis-nobirdnet.log,runtime_log,,v92-attributed-mtoshi-vis-nobirdnet-v2,False,False,False,True,linked_to_exp,
a0390,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/cache/perch_arrays.npz,oof_or_feature_cache_npz,,v92-attributed-mtoshi-vis-nobirdnet-v2,True,False,False,False,linked_to_exp,
a0391,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/cache/perch_meta.parquet,oof_or_feature_cache_parquet,,v92-attributed-mtoshi-vis-nobirdnet-v2,True,False,False,False,linked_to_exp,
a0392,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/submission.csv,submission_or_test_prediction_csv,,v92-attributed-mtoshi-vis-nobirdnet-v2,False,True,True,False,linked_to_exp,
a0393,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/submission_birdnet.csv,submission_or_test_prediction_csv,,v92-attributed-mtoshi-vis-nobirdnet-v2,False,True,True,False,linked_to_exp,
a0394,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/submission_protossm.csv,submission_or_test_prediction_csv,,v92-attributed-mtoshi-vis-nobirdnet-v2,False,True,True,False,linked_to_exp,
a0395,birdclef-2026/outputs/v92-attributed-mtoshi-vis-nobirdnet-v2/submission_sed.csv,submission_or_test_prediction_csv,,v92-attributed-mtoshi-vis-nobirdnet-v2,False,True,True,False,linked_to_exp,
a0396,birdclef-2026/outputs/v93-attributed-adkasd-strong-nobirdnet-v1/bc26-v93-attributed-adkasd-strong-nobirdnet.log,runtime_log,,v93-attributed-adkasd-strong-nobirdnet-v1,False,False,False,True,linked_to_exp,
a0397,birdclef-2026/outputs/v93-attributed-adkasd-strong-nobirdnet-v1/subm_karnakbayev_power_optimization.csv,submission_or_test_prediction_csv,,v93-attributed-adkasd-strong-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0398,birdclef-2026/outputs/v93-attributed-adkasd-strong-nobirdnet-v1/submission.csv,submission_or_test_prediction_csv,,v93-attributed-adkasd-strong-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0399,birdclef-2026/outputs/v93-attributed-adkasd-strong-nobirdnet-v1/submission_protossm.csv,submission_or_test_prediction_csv,,v93-attributed-adkasd-strong-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0400,birdclef-2026/outputs/v93-attributed-adkasd-strong-nobirdnet-v1/submission_sed.csv,submission_or_test_prediction_csv,,v93-attributed-adkasd-strong-nobirdnet-v1,False,True,True,False,linked_to_exp,
a0401,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/bc26-v94-attributed-karnak-advance-ensemble.log,runtime_log,,v94-attributed-karnak-advance-ensemble-v1,False,False,False,True,linked_to_exp,
a0402,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/subm_2.csv,submission_or_test_prediction_csv,,v94-attributed-karnak-advance-ensemble-v1,False,True,True,False,linked_to_exp,
a0403,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/subm_5.csv,submission_or_test_prediction_csv,,v94-attributed-karnak-advance-ensemble-v1,False,True,True,False,linked_to_exp,
a0404,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/submission.csv,submission_or_test_prediction_csv,,v94-attributed-karnak-advance-ensemble-v1,False,True,True,False,linked_to_exp,
a0405,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/submission_protossm.csv,submission_or_test_prediction_csv,,v94-attributed-karnak-advance-ensemble-v1,False,True,True,False,linked_to_exp,
a0406,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/submission_sed.csv,submission_or_test_prediction_csv,,v94-attributed-karnak-advance-ensemble-v1,False,True,True,False,linked_to_exp,
a0407,birdclef-2026/outputs/v94-attributed-karnak-advance-ensemble-v1/v17_logs.json,runtime_or_lineage_json,,v94-attributed-karnak-advance-ensemble-v1,False,False,False,True,linked_to_exp,
a0408,birdclef-2026/scripts/birdclef_0805_runner.py,script,,,False,False,False,False,project_level,
a0409,birdclef-2026/scripts/birdclef_build_v102_original_rescue_table.py,script,,,False,False,False,False,project_level,
a0410,birdclef-2026/scripts/birdclef_candidate_audit.py,script,,,False,False,False,False,project_level,
a0411,birdclef-2026/scripts/birdclef_goal_check.py,script,,,False,False,False,False,project_level,
a0412,birdclef-2026/scripts/birdclef_guarded_submit.py,script,,,False,False,False,False,project_level,
a0413,birdclef-2026/scripts/birdclef_monitor.py,script,,,False,False,False,False,project_level,
a0414,birdclef-2026/scripts/birdclef_prepare_adkasd_strong_nobirdnet.py,script,,,False,False,False,False,project_level,
a0415,birdclef-2026/scripts/birdclef_prepare_alexy_cnn_cpu.py,script,,,False,False,False,False,project_level,
a0416,birdclef-2026/scripts/birdclef_prepare_eos_t3.py,script,,,False,False,False,False,project_level,
a0417,birdclef-2026/scripts/birdclef_prepare_karnak_advance.py,script,,,False,False,False,False,project_level,
a0418,birdclef-2026/scripts/birdclef_prepare_mtoshi_vis_nobirdnet.py,script,,,False,False,False,False,project_level,
a0419,birdclef-2026/scripts/birdclef_prepare_perch_cnn.py,script,,,False,False,False,False,project_level,
a0420,birdclef-2026/scripts/birdclef_prepare_v102_macro_rescue.py,script,,,False,False,False,False,project_level,
a0421,birdclef-2026/scripts/birdclef_prepare_v103_guarded_macro_rescue.py,script,,,False,False,False,False,project_level,
a0422,birdclef-2026/scripts/birdclef_prepare_v104_perch_only_guarded.py,script,,,False,False,False,False,project_level,
a0423,birdclef-2026/scripts/birdclef_prepare_v105_rankrestored_perch.py,script,,,False,False,False,False,project_level,
a0424,birdclef-2026/scripts/birdclef_prepare_v106_rankdominant_perch.py,script,,,False,False,False,False,project_level,
a0425,birdclef-2026/scripts/birdclef_prepare_v107_rankceiling_perch.py,script,,,False,False,False,False,project_level,
a0426,birdclef-2026/scripts/birdclef_prepare_v108_ecoproto_perch.py,script,,,False,False,False,False,project_level,
a0427,birdclef-2026/scripts/birdclef_prepare_v109_ecoproto_ranklaunch.py,script,,,False,False,False,False,project_level,
a0428,birdclef-2026/scripts/birdclef_prepare_v110_ecoproto_clean_blend.py,script,,,False,False,False,False,project_level,
a0429,birdclef-2026/scripts/birdclef_prepare_v111_clean_sed_ecoproto.py,script,,,False,False,False,False,project_level,
a0430,birdclef-2026/scripts/birdclef_prepare_v112_clean_sed_remap_ecoproto.py,script,,,False,False,False,False,project_level,
a0431,birdclef-2026/scripts/birdclef_prepare_v113_lantingguo_melnorm_ecoproto.py,script,,,False,False,False,False,project_level,
a0432,birdclef-2026/scripts/birdclef_prepare_v114_v110_v113_selfblend.py,script,,,False,False,False,False,project_level,
a0433,birdclef-2026/scripts/birdclef_prepare_v115_tsubasa_snowflake_sed.py,script,,,False,False,False,False,project_level,
a0434,birdclef-2026/scripts/birdclef_prepare_v116_tsubasa_convnext_sed.py,script,,,False,False,False,False,project_level,
a0435,birdclef-2026/scripts/birdclef_prepare_v117_tsubasa_convnext_noremap.py,script,,,False,False,False,False,project_level,
a0436,birdclef-2026/scripts/birdclef_prepare_youssef_e1.py,script,,,False,False,False,False,project_level,
a0437,birdclef-2026/scripts/birdclef_prepare_youssef_e1_nobirdnet.py,script,,,False,False,False,False,project_level,
a0438,birdclef-2026/scripts/birdclef_public_scan.py,script,,,False,False,False,False,project_level,
a0439,birdclef-2026/scripts/evaluate_dryrun_proxy.py,script,,,False,False,False,False,project_level,
a0440,birdclef-2026/scripts/submit_v76_guarded.py,script,,,False,False,False,False,project_level,
